# 60.010000000000005
1.800000000000000000e+02,   1.002487098019167355e+00
1.791897085629343565e+02,   1.002449913851080066e+00
1.788540653102857618e+02,   1.002412951770793814e+00
1.785965106690548794e+02,   1.002376216194335701e+00
1.783793766070760682e+02,   1.002339709948109947e+00
1.781880728619260879e+02,   1.002303434646291569e+00
1.780151167238806238e+02,   1.002267390994344476e+00
1.778560631581522671e+02,   1.002231579031047204e+00
1.777080160032228093e+02,   1.002195998319434178e+00
1.775689635953933134e+02,   1.002160648095649087e+00
1.774374412668768741e+02,   1.002125527383364245e+00
1.773123433210725466e+02,   1.002090635080149061e+00
1.771928107488967328e+02,   1.002055970021218823e+00
1.770781604312286959e+02,   1.002021531025150347e+00
1.769678385023350984e+02,   1.001987316925335936e+00
1.768613885012454432e+02,   1.001953326590295124e+00
1.767584289543538318e+02,   1.001919558935509214e+00
1.766586371850327737e+02,   1.001886012928828062e+00
1.765617373582443577e+02,   1.001852687591230584e+00
1.764674914801141483e+02,   1.001819581994272790e+00
1.763756925059920775e+02,   1.001786695255373782e+00
1.762861589829914237e+02,   1.001754026531760822e+00
1.761987308290123337e+02,   1.001721575013760468e+00
1.761132659667870257e+02,   1.001689339917917421e+00
1.760296376103339071e+02,   1.001657320480345392e+00
1.759477320556169389e+02,   1.001625515950502532e+00
1.758674468654242844e+02,   1.001593925585637646e+00
1.757886893657577900e+02,   1.001562548645936968e+00
1.757113753907806597e+02,   1.001531384390482726e+00
1.756354282278774406e+02,   1.001500432073978430e+00
1.755607777251571235e+02,   1.001469690944235991e+00
1.754873595318355797e+02,   1.001439160240376491e+00
1.754151144480882465e+02,   1.001408839191692435e+00
1.753439878656879785e+02,   1.001378727017062875e+00
1.752739292843982639e+02,   1.001348822924887028e+00
1.752048918919475966e+02,   1.001319126113430436e+00
1.751368321976570428e+02,   1.001289635771519748e+00
1.750697097115756264e+02,   1.001260351079497957e+00
1.750034866623985295e+02,   1.001231271210388574e+00
1.749381277485898067e+02,   1.001202395331199035e+00
1.748735999180522924e+02,   1.001173722604300043e+00
1.748098721724431357e+02,   1.001145252188840651e+00
1.747469153928462617e+02,   1.001116983242145375e+00
1.746847021840200682e+02,   1.001088914921089090e+00
1.746232067348579733e+02,   1.001061046383379782e+00
1.745624046930446696e+02,   1.001033376788731166e+00
1.745022730521823178e+02,   1.001005905299954701e+00
1.744427900499035218e+02,   1.000978631083908166e+00
1.743839350756908573e+02,   1.000951553312297682e+00
1.743256885872966393e+02,   1.000924671162372048e+00
1.742680320348022747e+02,   1.000897983817447656e+00
1.742109477914800379e+02,   1.000871490467334146e+00
1.741544190907277709e+02,   1.000845190308599086e+00
1.740984299684363066e+02,   1.000819082544730509e+00
1.740429652102291698e+02,   1.000793166386199751e+00
1.739880103030794487e+02,   1.000767441050383066e+00
1.739335513908686437e+02,   1.000741905761441952e+00
1.738795752335021518e+02,   1.000716559750087331e+00
1.738260691692384228e+02,   1.000691402253297113e+00
1.737730210799296628e+02,   1.000666432513980020e+00
1.737204193589029728e+02,   1.000641649780577236e+00
1.736682528812410169e+02,   1.000617053306641857e+00
1.736165109762465306e+02,   1.000592642350429218e+00
1.735651834018978263e+02,   1.000568416174395736e+00
1.735142603211224070e+02,   1.000544374044781470e+00
1.734637322797321133e+02,   1.000520515231135832e+00
1.734135901858811337e+02,   1.000496839005886596e+00
1.733638252909187827e+02,   1.000473344643912688e+00
1.733144291715242673e+02,   1.000450031422141617e+00
1.732653937130195345e+02,   1.000426898619188876e+00
1.732167110937666337e+02,   1.000403945515000892e+00
1.731683737705647275e+02,   1.000381171390561708e+00
1.731203744649695864e+02,   1.000358575527613869e+00
1.730727061504655637e+02,   1.000336157208429722e+00
1.730253620404252217e+02,   1.000313915715605351e+00
1.729783355767993669e+02,   1.000291850331919807e+00
1.729316204194832096e+02,   1.000269960340194109e+00
1.728852104363107003e+02,   1.000248245023228622e+00
1.728390996936307999e+02,   1.000226703663734895e+00
1.727932824474270603e+02,   1.000205335544326335e+00
1.727477531349405808e+02,   1.000184139947529083e+00
1.727025063667632025e+02,   1.000163116155833087e+00
1.726575369193687095e+02,   1.000142263451738733e+00
1.726128397280524496e+02,   1.000121581117879632e+00
1.725684098802530571e+02,   1.000101068437093677e+00
1.725242426092305550e+02,   1.000080724692594902e+00
1.724803332880783842e+02,   1.000060549168074520e+00
1.724366774240481277e+02,   1.000040541147893869e+00
